,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
84,YDL198C,2554.784876,2.442466839,0.143259605,17.04473792,3.82E-65,1.52E-63,S000002357,GGC1,903,Verified,chrIV,103649,104551,-1,Mitochondrial GTP/GDP transporter; essential for mitochondrial genome maintenance; has a role in mitochondrial iron transport; member of the mitochondrial carrier family
85,YDL214C,191.8055509,1.784380881,0.224309783,7.93521708,2.10E-15,1.27E-14,S000002373,PRR2,2100,Verified,chrIV,74446,76545,-1,"Serine/threonine protein kinase; inhibits pheromone induced signalling downstream of MAPK, possibly at the level of the Ste12p transcription factor; mutant has increased aneuploidy tolerance; PRR2 has a paralog, NPR1, that arose from the whole genome duplication"
86,YDL245C,185.6162432,1.261348093,0.138719693,9.076878008,1.12E-19,8.53E-19,S000002404,HXT15,1704,Verified,chrIV,11657,13360,-1,"Putative transmembrane polyol transporter; supports growth on and uptake of mannitol, sorbitol and xylitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose"
87,YDR009W,119.3459282,1.425932342,0.173430706,8.193585824,2.54E-16,1.61E-15,S000002416,GAL3,1563,Verified,chrIV,463434,464996,1,"Transcriptional regulator; involved in activation of the GAL genes in response to galactose; forms a complex with Gal80p to relieve Gal80p inhibition of Gal4p; binds galactose and ATP but does not have galactokinase activity; GAL3 has a paralog, GAL1, that arose from the whole genome duplication"
88,YDR010C,16.89298361,1.090087746,0.348608092,3.100901398,0.001929325,0.003681972,S000002417,YDR010C,333,Uncharacterized,chrIV,465051,465383,-1,Putative protein of unknown function; conserved across S. cerevisiae strains
89,YDR011W,16012.90514,3.177345749,0.131206065,24.21179059,1.67E-129,4.54E-127,S000002418,SNQ2,4506,Verified,chrIV,465919,470424,1,Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species
90,YDR019C,863.2779427,1.383807876,0.107185945,12.90510346,4.21E-38,7.22E-37,S000002426,GCV1,1203,Verified,chrIV,484163,485365,-1,"T subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm"
91,YDR022C,90.21185583,1.078555861,0.170828126,6.290992084,3.15E-10,1.27E-09,S000002429,ATG31,591,Verified,chrIV,488072,488662,-1,"Autophagy-specific protein required for autophagosome formation; forms a complex with Atg17p and Atg29p that localizes other proteins to the pre-autophagosomal structure; constitutively phosphorylated, and phosphorylation of residue S174 is required for function; high-copy suppressor of CIK1 deletion"
92,YDR034C,836.9159054,1.539850914,0.121754538,12.64250133,1.23E-36,2.00E-35,S000002441,LYS14,2373,Verified,chrIV,509737,512109,-1,Transcriptional activator involved in regulating lysine biosynthesis; involved in the regulation of genes of the lysine biosynthesis pathway; requires 2-aminoadipate semialdehyde as co-inducer
93,YDR034W-B,28.30609726,1.375401993,0.332203354,4.098197778,4.16E-05,9.96E-05,S000007234,YDR034W-B,156,Uncharacterized,chrIV,521314,521469,1,"Predicted tail-anchored plasma membrane protein; contains conserved CYSTM module; related proteins in other organisms may be involved in response to stress; N- and C-terminal fusion proteins localize to the cell periphery; YDR034W-B has a paralog, YBR056W-A, that arose from the whole genome duplication"
94,YDR035W,4278.177042,2.412380652,0.102688611,23.4881737,5.39E-122,1.25E-119,S000002442,ARO3,1113,Verified,chrIV,521816,522928,1,3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase; catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by phenylalanine or high concentration of tyrosine or tryptophan
95,YDR058C,141.0021158,1.117577614,0.141987702,7.85321257,4.06E-15,2.40E-14,S000002465,TGL2,981,Verified,chrIV,567723,568703,-1,Triacylglycerol lipase that is localized to the mitochondria; has lipolytic activity towards triacylglycerols and diacylglycerols when expressed in E. coli
96,YDR070C,102.7987344,1.967067989,0.221329258,8.806215196,1.29E-18,9.41E-18,S000002477,FMP16,282,Verified,chrIV,588098,588379,-1,"Protein of unknown function; may be involved in responding to conditions of stress; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress"
97,YDR085C,221.187893,1.0763627,0.130959035,8.212293816,2.17E-16,1.38E-15,S000002492,AFR1,1863,Verified,chrIV,614288,616150,-1,"Protein required for pheromone-induced projection (shmoo) formation; regulates septin architecture during mating; has an RVXF motif that mediates targeting of Glc7p to mating projections; interacts with Cdc12p; AFR1 has a paralog, YER158C, that arose from the whole genome duplication"
98,YDR102C,17.62185807,1.011458021,0.326813955,3.056166321,0.002241869,0.004226828,S000002509,YDR102C,333,Uncharacterized,chrIV,657648,657980,-1,Putative protein of unknown function; conserved among S. cerevisiae strains; YDR102C is not an essential gene; homozygous diploid deletion strain exhibits high budding index
99,YDR119W-A,25.79220111,1.063875132,0.28251554,3.715742474,0.000202608,0.000447125,S000113555,COX26,201,Verified,chrIV,691014,691214,1,Stabilizes or regulates formation of respiratory chain supercomplexes composed of Complex III (ubiquinol-cytochrome c reductase) and Complex IV (cytochrome c oxidase)
100,YDR125C,139.0523481,1.038533981,0.157493931,6.584895992,4.55E-11,1.97E-10,S000002532,ECM18,1362,Verified,chrIV,701397,702758,-1,"Protein of unknown function; ECM18 has a paralog, ICT1, that arose from the whole genome duplication"
101,YDR126W,243.0034114,1.839513746,0.192781135,9.52322266,1.68E-21,1.40E-20,S000002533,SWF1,1011,Verified,chrIV,703234,704244,1,"Palmitoyltransferase that acts on transmembrane proteins; including the SNAREs Snc1p, Syn8p, Tlg1p and likely all SNAREs; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; may have a role in vacuole fusion"
102,YDR127W,6963.734508,1.700867699,0.094963154,17.91061792,9.74E-72,4.62E-70,S000002534,ARO1,4767,Verified,chrIV,704484,709250,1,"Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids"
103,YDR158W,11576.86667,1.814345565,0.107537981,16.87140659,7.30E-64,2.80E-62,S000002565,HOM2,1098,Verified,chrIV,770357,771454,1,Aspartic beta semi-aldehyde dehydrogenase; catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis
104,YDR169C-A,10.37204424,1.410558735,0.398910104,3.392371632,0.000692904,0.001414311,S000028538,YDR169C-A,150,Uncharacterized,chrIV,794574,794723,-1,Putative protein of unknown function; identified by fungal homology and RT-PCR
105,YDR170W-A,162.7673397,1.552336808,0.193158344,8.013507265,1.11E-15,6.85E-15,S000007227,YDR170W-A,1323,,chrIV,803195,804517,1,Retrotransposon TYA Gag gene; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag; YDR170W-A is part of a mutant retrotransposon; distribution in the cytoplasm becomes irregular rather than punctate upon DNA replication stress
106,YDR204W,459.7056479,1.089118614,0.098375756,11.06421576,1.87E-28,2.22E-27,S000002612,COQ4,1008,Verified,chrIV,858137,859144,1,Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant
107,YDR241W,42.25791463,1.276721672,0.242711165,5.213625012,1.85E-07,5.71E-07,S000002649,BUD26,288,Dubious,chrIV,945151,945438,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 1% of ORF overlaps the verified gene SNU56; diploid mutant displays a weak budding pattern phenotype in a systematic assay"
108,YDR242W,293.8291458,1.049010221,0.176883906,5.927567264,3.07E-09,1.13E-08,S000002650,AMD2,1650,Verified,chrIV,946807,948456,1,Putative amidase
109,YDR315C,92.8127891,1.183035069,0.151469886,7.778810527,7.32E-15,4.25E-14,S000002723,IPK1,846,Verified,chrIV,1092741,1093586,-1,"Inositol 1,3,4,5,6-pentakisphosphate 2-kinase; nuclear protein required for synthesis of 1,2,3,4,5,6-hexakisphosphate (phytate), which is integral to cell function; has 2 motifs conserved in other fungi; ipk1 gle1 double mutant is inviable; human IPPK can complement ipk1 null mutant"
110,YDR354W,1326.795713,1.339747576,0.151388341,8.849139514,8.82E-19,6.47E-18,S000002762,TRP4,1143,Verified,chrIV,1184747,1185889,1,Anthranilate phosphoribosyl transferase; transferase of the tryptophan biosynthetic pathway; catalyzes the phosphoribosylation of anthranilate; subject to the general control system of amino acid biosynthesis
111,YDR358W,256.6449375,1.031583276,0.115789775,8.90082203,5.54E-19,4.12E-18,S000002766,GGA1,1674,Verified,chrIV,1190059,1191732,1,"Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog, GGA2, that arose from the whole genome duplication"
112,YDR379C-A,122.2470905,2.212563347,0.16891747,12.97538069,1.69E-38,2.94E-37,S000007605,SDH6,240,Verified,chrIV,1233278,1233517,-1,Mitochondrial protein involved in assembly of succinate dehydrogenase; has a role in maturation of the Sdh2p subunit; member of the LYR protein family; mutations in human ortholog SDHAF1 are associated with infantile leukoencephalopathy
113,YDR380W,705.9187775,2.591677547,0.199279841,12.97343229,1.73E-38,3.00E-37,S000002788,ARO10,1908,Verified,chrIV,1234218,1236125,1,"Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism"
114,YDR406W,4966.608572,2.695197956,0.123515556,21.81366851,1.72E-105,2.76E-103,S000002814,PDR15,4590,Verified,chrIV,1279210,1283799,1,"Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p, Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog, PDR5, that arose from the whole genome duplication"
115,YDR406W-A,9.629934899,1.561114406,0.41909835,3.446807626,0.000567252,0.001175493,S000028543,YDR406W-A,246,Dubious,chrIV,1283799,1284044,1,Dubious open reading frame unlikely to encode a functional protein; identified by fungal homology and RT-PCR
116,YDR425W,343.1968409,1.529629132,0.189439829,8.066753815,7.22E-16,4.48E-15,S000002833,SNX41,1878,Verified,chrIV,1320064,1321941,1,Sorting nexin; involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p
117,YDR426C,14.93872457,1.733528567,0.345871706,4.778424238,1.77E-06,4.93E-06,S000002834,YDR426C,378,Dubious,chrIV,1321629,1322006,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SNX41"
118,YDR435C,345.0407083,1.35111104,0.137979389,9.781691385,1.35E-22,1.20E-21,S000002843,PPM1,987,Verified,chrIV,1332983,1333969,-1,"Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth"
119,YDR453C,173.0930297,1.067309848,0.171048677,6.242759951,4.30E-10,1.72E-09,S000002861,TSA2,591,Verified,chrIV,1365072,1365662,-1,"Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication"
120,YDR461C-A,97.03711408,1.031411061,0.154600505,6.654545398,2.84E-11,1.26E-10,S000087209,CMI8,243,Uncharacterized,chrIV,1385524,1385766,-1,Putative protein of unknown function
121,YDR487C,1852.785001,1.387616844,0.108656488,12.76907671,2.44E-37,4.06E-36,S000002895,RIB3,627,Verified,chrIV,1428354,1428980,-1,"3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase); required for riboflavin biosynthesis from ribulose-5-phosphate, also has an unrelated function in mitochondrial respiration"
122,YDR525W-A,317.1440575,1.061223768,0.146064342,7.264023775,3.76E-13,1.91E-12,S000007236,SNA2,240,Verified,chrIV,1490596,1490835,1,"Protein of unknown function; has similarity to Pmp3p, which is involved in cation transport; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"
123,YDR530C,251.2959414,1.366363392,0.147938547,9.221318774,2.93E-20,2.30E-19,S000002938,APA2,978,Verified,chrIV,1496791,1497768,-1,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase II; AP4A phosphorylase involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; APA2 has a paralog, APA1, that arose from the whole genome duplication"
124,YDR531W,852.174612,1.338298327,0.114820784,11.65171385,2.25E-31,3.00E-30,S000002939,CAB1,1104,Verified,chrIV,1498232,1499335,1,"Pantothenate kinase, ATP:D-pantothenate 4'-phosphotransferase; catalyzes the first committed step in the universal biosynthetic pathway for synthesis of coenzyme A (CoA); transcriptionally regulated by Upc2p via a sterol response element"
125,YDR533C,730.5440267,1.978464579,0.188116086,10.51037985,7.74E-26,8.08E-25,S000002941,HSP31,714,Verified,chrIV,1501447,1502160,-1,"Methylglyoxalase that converts methylglyoxal to D-lactate; involved in oxidative stress resistance, diauxic shift, and stationary phase survival; has similarity to E. coli Hsp31 and C. albicans Glx3p; member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease and cancer; exists as a dimer and contains a putative metal-binding site; protein abundance increases in response to DNA replication stress"
