,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
76,YDL122W,898.3510111,-1.161952618,0.086118428,-13.49115202,1.76E-41,3.43E-40,S000002280,UBP1,2430,Verified,chrIV,242552,244981,1,Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; cleaves at the C terminus of ubiquitin fusions irrespective of their size; capable of cleaving polyubiquitin chains
77,YDL129W,106.241759,-1.334945263,0.174923159,-7.616228249,2.61E-14,1.46E-13,S000002287,YDL129W,876,Verified,chrIV,231024,231899,1,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress
78,YDL148C,490.6988943,-2.739036641,0.160305546,-17.0427797,3.95E-65,1.56E-63,S000002307,NOP14,2433,Verified,chrIV,188154,190586,-1,"Nucleolar protein; forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA"
79,YDL150W,253.45194,-1.898358507,0.150035984,-12.62858775,1.47E-36,2.37E-35,S000002309,RPC53,1269,Verified,chrIV,183343,184611,1,RNA polymerase III subunit C53
80,YDL151C,17.41567406,-1.731862777,0.371487681,-4.501917227,6.73E-06,1.76E-05,S000002310,BUD30,582,Dubious,chrIV,183318,183899,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 96% of ORF overlaps the verified gene RPC53; diploid mutant displays a weak budding pattern phenotype in a systematic assay"
81,YDL152W,18.15010498,-1.895296113,0.356122802,-5.067944405,4.02E-07,1.20E-06,S000002311,YDL152W,366,Dubious,chrIV,182822,183187,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SAS10/YDL153C, a component of the small ribosomal subunit processosome"
82,YDL153C,374.719502,-2.62056911,0.184754559,-14.14666192,1.96E-45,4.33E-44,S000002312,SAS10,1833,Verified,chrIV,181186,183018,-1,Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit; disrupts silencing when overproduced; mutant has increased aneuploidy tolerance; essential gene
83,YDL164C,411.8550689,-1.123852968,0.087743164,-12.80372003,1.56E-37,2.62E-36,S000002323,CDC9,2268,Verified,chrIV,164987,167254,-1,"DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair, base excision repair, and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107, facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature"
84,YDL167C,595.1210955,-1.661365788,0.091673261,-18.11254599,2.54E-73,1.27E-71,S000002326,NRP1,2160,Verified,chrIV,160995,163154,-1,Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis
85,YDL201W,303.3118284,-1.377007264,0.118686149,-11.59417452,4.41E-31,5.83E-30,S000002360,TRM8,861,Verified,chrIV,99561,100421,1,Catalytic subunit of a tRNA methyltransferase complex; Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to the N(7) atom of guanine at position 46 in tRNA; Trm8 lacks catalytic activity if not bound to Trm82p
86,YDL208W,526.2952813,-1.195017739,0.137270875,-8.703495374,3.22E-18,2.26E-17,S000002367,NHP2,471,Verified,chrIV,87512,87982,1,"Protein related to mammalian high mobility group (HMG) proteins; nuclear protein; essential for function of H/ACA-type snoRNPs, which are involved in 18S rRNA processing"
87,YDL209C,110.1929049,-1.128381414,0.152046573,-7.410783403,1.26E-13,6.66E-13,S000002368,CWC2,1020,Verified,chrIV,86207,87226,-1,"Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2"
88,YDL213C,232.6681082,-1.671167065,0.195895296,-8.524078399,1.54E-17,1.04E-16,S000002372,NOP6,678,Verified,chrIV,77289,77966,-1,rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes
89,YDL227C,221.670581,-2.27222484,0.120858632,-18.7325358,2.69E-78,1.53E-76,S000002386,HO,1761,Verified,chrIV,46271,48031,-1,"Site-specific endonuclease; required for gene conversion at the MAT locus (homothallic switching) through the generation of a ds DNA break; expression restricted to mother cells in late G1 as controlled by Swi4p-Swi6p, Swi5p, and Ash1p"
90,YDL228C,560.9004957,-1.280028391,0.176454469,-7.25312073,4.07E-13,2.06E-12,S000002387,YDL228C,642,Dubious,chrIV,45277,45918,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps the verified gene SSB1"
91,YDL229W,23056.10817,-1.401587931,0.152613279,-9.184370986,4.14E-20,3.23E-19,S000002388,SSB1,1842,Verified,chrIV,44065,45906,1,"Cytoplasmic ATPase that is a ribosome-associated molecular chaperone; functions with J-protein partner Zuo1p; may be involved in folding of newly-made polypeptide chains; member of the HSP70 family; interacts with phosphatase subunit Reg1p; SSB1 has a paralog, SSB2, that arose from the whole genome duplication"
92,YDR021W,95.06581722,-2.200087886,0.206637724,-10.5167066,7.24E-26,7.58E-25,S000002428,FAL1,1200,Verified,chrIV,486804,488003,1,Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3
93,YDR044W,634.7605494,-1.393542441,0.175294678,-7.947951461,1.90E-15,1.15E-14,S000002451,HEM13,987,Verified,chrIV,546642,547628,1,Coproporphyrinogen III oxidase; oxygen-requiring enzyme that catalyzes sixth step in heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p); human homolog CPOX can complement yeast mutant and allow growth of haploid null after sporulation of a heterozygous diploid
94,YDR060W,968.2999195,-2.504577159,0.138490869,-18.07205254,5.29E-73,2.63E-71,S000002467,MAK21,3078,Verified,chrIV,570649,573726,1,Constituent of 66S pre-ribosomal particles; required for large (60S) ribosomal subunit biogenesis; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein
95,YDR083W,257.9944237,-2.275771735,0.164849387,-13.76604128,4.08E-43,8.53E-42,S000002490,RRP8,1179,Verified,chrIV,612073,613251,1,Nucleolar S-adenosylmethionine-dependent rRNA methyltransferase; methylates adenine (m1A) of the large subunit (LSU) rRNA at position 645; involved in pre-rRNA cleavage at site A2; mutation is synthetically lethal with a gar1 mutation; deletion disrupts telomere maintenance by influencing the expression of neighboring gene STN1
96,YDR087C,223.0183197,-1.637489328,0.142975418,-11.43532341,2.78E-30,3.54E-29,S000002494,RRP1,837,Verified,chrIV,617470,618306,-1,Essential evolutionarily conserved nucleolar protein; necessary for biogenesis of 60S ribosomal subunits and for processing of pre-rRNAs to mature rRNA; associated with several distinct 66S pre-ribosomal particles
97,YDR091C,1782.792583,-1.445594132,0.125430243,-11.52425865,9.96E-31,1.29E-29,S000002498,RLI1,1827,Verified,chrIV,626708,628534,-1,"Essential Fe-S protein; required for ribosome biogenesis, translation initiation/termination; facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit; Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes, thereby facilitating translation restart; forms complex with Lto1p and Yae1p; dependency on ROS-labile FeS clusters, activity in nuclear ribosomal-subunit export impaired by mild oxidative stress"
98,YDR097C,394.9753104,-1.946046014,0.118249816,-16.43572139,1.06E-60,3.81E-59,S000002504,MSH6,3729,Verified,chrIV,640109,643837,-1,Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p
99,YDR101C,1016.441623,-2.596882251,0.137753042,-18.8381092,3.68E-79,2.17E-77,S000002508,ARX1,1782,Verified,chrIV,655686,657467,-1,Nuclear export factor for the ribosomal pre-60S subunit; shuttling factor which directly binds FG rich nucleoporins and facilities translocation through the nuclear pore complex; interacts directly with Alb1p; responsible for Tif6p recycling defects in the absence of Rei1; associated with the ribosomal export complex
100,YDR120C,678.4995806,-1.534890464,0.087351151,-17.5649273,4.57E-69,2.06E-67,S000002527,TRM1,1713,Verified,chrIV,691549,693261,-1,"tRNA methyltransferase; two forms of protein are made by alternative translation starts; localizes to both nucleus and mitochondrion to produce modified base N2,N2-dimethylguanosine in tRNAs in both compartments; nuclear Trm1p is evenly distributed around inner nuclear membrane in WT, but mislocalizes as puncta near ER-nucleus junctions in spindle pole body (SPB) mutants; both Trm1p inner nuclear membrane targeting and maintenance depend upon SPB"
101,YDR144C,890.6915189,-1.570614697,0.138371033,-11.34870934,7.53E-30,9.43E-29,S000002551,MKC7,1791,Verified,chrIV,744311,746101,-1,"GPI-anchored aspartyl protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; shares functions with Yap3p and Kex2p; MKC7 has a paralog, YPS1, that arose from the whole genome duplication"
102,YDR157W,25.72216321,-1.099760748,0.27842585,-3.930627854,8.47E-05,0.000196039,S000002564,YDR157W,402,Uncharacterized,chrIV,769931,770332,1,Putative protein of unknown function; conserved across S. cerevisiae strains
103,YDR161W,314.8295812,-1.724791551,0.115584381,-14.90262698,3.17E-50,8.12E-49,S000002568,ACL4,1164,Verified,chrIV,779043,780206,1,Specific assembly chaperone for ribosomal protein Rpl4p; binds to an evolutionarily conserved surface extension of nascent Rpl4p and chaperones Rpl4p until its assembly into the pre-ribosome; transcriptionally co-regulated with rRNA and ribosome biosynthesis genes
104,YDR165W,524.8991267,-1.689535594,0.117741742,-14.34136256,1.21E-46,2.73E-45,S000002572,TRM82,1335,Verified,chrIV,784871,786205,1,Noncatalytic subunit of a tRNA methyltransferase complex; Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to the N(7) atom of guanine at position 46 in tRNA; Trm8 lacks catalytic activity if not bound to Trm82p; relocalizes to the cytosol in response to hypoxia; mutation in human ortholog WDR4 causes microcephalic primordial dwarfism
105,YDR172W,1689.290125,-1.114858177,0.082547555,-13.50497071,1.46E-41,2.87E-40,S000002579,SUP35,2058,Verified,chrIV,808324,810381,1,"Translation termination factor eRF3; has a role in mRNA deadenylation and decay; altered protein conformation creates the [PSI(+)] prion that modifies cellular fitness, alters translational fidelity by affecting reading frame selection, and results in a nonsense suppressor phenotype; many stress-response genes are repressed in the presence of [PSI(+)]"
106,YDR184C,178.7831089,-2.002618225,0.151701057,-13.1498709,1.70E-39,3.12E-38,S000002592,ATC1,885,Verified,chrIV,830629,831513,-1,Nuclear protein; possibly involved in regulation of cation stress responses and/or in the establishment of bipolar budding pattern; relative distribution to the nucleus decreases upon DNA replication stress
107,YDR190C,826.6611291,-1.171506287,0.106308059,-11.01881042,3.10E-28,3.62E-27,S000002598,RVB1,1392,Verified,chrIV,840604,841995,-1,"ATP-dependent DNA helicase, also known as pontin; member of the AAA+ and RuvB-like protein families; similar to Rvb2p; conserved component of multiple complexes including the INO80 complex, the Swr1 complex, and the R2TP complex (Rvb1-Rvb2-Tah1-Pih1); involved in multiple processes such as chromatin remodeling, box C/D snoRNP assembly, and RNA polymerase II assembly"
108,YDR215C,12.4925896,-1.181143208,0.364479175,-3.202131655,0.001364146,0.002654417,S000002623,YDR215C,414,Uncharacterized,chrIV,894089,894502,-1,Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein
109,YDR216W,788.8517029,-1.261958906,0.118494952,-10.64820645,1.78E-26,1.93E-25,S000002624,ADR1,3972,Verified,chrIV,895035,899006,1,"Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization"
110,YDR281C,148.1541915,-2.407695212,0.183009496,-13.06209227,5.42E-39,9.74E-38,S000002689,PHM6,315,Verified,chrIV,1022007,1022321,-1,Protein of unknown function; expression is regulated by phosphate levels
111,YDR299W,308.7226151,-2.813102464,0.176157604,-15.88350312,8.24E-57,2.58E-55,S000002707,BFR2,1605,Verified,chrIV,1059627,1061231,1,Component of the SSU and 90S preribosomes; involved in pre-18S rRNA processing; binds to U3 snoRNA and Mpp10p; multicopy suppressor of sensitivity to Brefeldin A; expression is induced during lag phase and also by cold shock
112,YDR312W,207.6623164,-1.206012388,0.166224634,-7.252580555,4.09E-13,2.07E-12,S000002720,SSF2,1362,Verified,chrIV,1087581,1088942,1,"Protein required for ribosomal large subunit maturation; functionally redundant with Ssf1p; member of the Brix family; SSF2 has a paralog, SSF1, that arose from the whole genome duplication"
113,YDR321W,1632.886185,-1.26489603,0.120950686,-10.45759234,1.35E-25,1.39E-24,S000002729,ASP1,1146,Verified,chrIV,1108702,1109847,1,"Cytosolic L-asparaginase, involved in asparagine catabolism; catalyzes hydrolysis of L-asparagine to aspartic acid and ammonia; important enzyme for the treatment of acute lymphoblastic leukemia; has low glutaminase activity and dependence; synthesized constitutively"
